vin	V(vout)
1.100499999999895e+000	6.716669e-001
1.100599999999895e+000	6.715744e-001
1.100699999999895e+000	6.714818e-001
1.100799999999895e+000	6.713892e-001
1.100899999999895e+000	6.712967e-001
1.100999999999895e+000	6.712041e-001
1.101099999999895e+000	6.711116e-001
1.101199999999895e+000	6.710191e-001
1.101299999999895e+000	6.709267e-001
1.101399999999895e+000	6.708342e-001
1.101499999999895e+000	6.707417e-001
1.101599999999895e+000	6.706493e-001
1.101699999999895e+000	6.705569e-001
1.101799999999895e+000	6.704645e-001
1.101899999999895e+000	6.703721e-001
1.101999999999895e+000	6.702797e-001
1.102099999999895e+000	6.701873e-001
1.102199999999895e+000	6.700950e-001
1.102299999999895e+000	6.700026e-001
1.102399999999895e+000	6.699103e-001
1.102499999999895e+000	6.698180e-001
1.102599999999895e+000	6.697257e-001
1.102699999999895e+000	6.696334e-001
1.102799999999895e+000	6.695411e-001
1.102899999999895e+000	6.694489e-001
1.102999999999895e+000	6.693566e-001
1.103099999999895e+000	6.692644e-001
1.103199999999895e+000	6.691722e-001
1.103299999999895e+000	6.690800e-001
1.103399999999895e+000	6.689878e-001
1.103499999999895e+000	6.688956e-001
1.103599999999895e+000	6.688035e-001
1.103699999999895e+000	6.687113e-001
1.103799999999895e+000	6.686192e-001
1.103899999999895e+000	6.685271e-001
1.103999999999895e+000	6.684349e-001
1.104099999999895e+000	6.683429e-001
1.104199999999895e+000	6.682508e-001
1.104299999999895e+000	6.681587e-001
1.104399999999895e+000	6.680667e-001
1.104499999999895e+000	6.679747e-001
1.104599999999895e+000	6.678826e-001
1.104699999999895e+000	6.677907e-001
1.104799999999895e+000	6.676986e-001
1.104899999999895e+000	6.676067e-001
1.104999999999895e+000	6.675147e-001
1.105099999999895e+000	6.674228e-001
1.105199999999895e+000	6.673309e-001
1.105299999999895e+000	6.672390e-001
1.105399999999895e+000	6.671470e-001
1.105499999999895e+000	6.670551e-001
1.105599999999895e+000	6.669633e-001
1.105699999999895e+000	6.668714e-001
1.105799999999895e+000	6.667796e-001
1.105899999999895e+000	6.666877e-001
1.105999999999895e+000	6.665959e-001
1.106099999999895e+000	6.665041e-001
1.106199999999895e+000	6.664124e-001
1.106299999999895e+000	6.663206e-001
1.106399999999895e+000	6.662288e-001
1.106499999999895e+000	6.661371e-001
1.106599999999895e+000	6.660454e-001
1.106699999999895e+000	6.659536e-001
1.106799999999895e+000	6.658620e-001
1.106899999999895e+000	6.657703e-001
1.106999999999895e+000	6.656786e-001
1.107099999999895e+000	6.655869e-001
1.107199999999895e+000	6.654953e-001
1.107299999999895e+000	6.654037e-001
1.107399999999895e+000	6.653121e-001
1.107499999999895e+000	6.652205e-001
1.107599999999894e+000	6.651289e-001
1.107699999999894e+000	6.650374e-001
1.107799999999894e+000	6.649458e-001
1.107899999999894e+000	6.648543e-001
1.107999999999894e+000	6.647628e-001
1.108099999999894e+000	6.646713e-001
1.108199999999894e+000	6.645798e-001
1.108299999999894e+000	6.644883e-001
1.108399999999894e+000	6.643969e-001
1.108499999999894e+000	6.643054e-001
1.108599999999894e+000	6.642140e-001
1.108699999999894e+000	6.641226e-001
1.108799999999894e+000	6.640312e-001
1.108899999999894e+000	6.639398e-001
1.108999999999894e+000	6.638485e-001
1.109099999999894e+000	6.637571e-001
1.109199999999894e+000	6.636658e-001
1.109299999999894e+000	6.635745e-001
1.109399999999894e+000	6.634831e-001
1.109499999999894e+000	6.633918e-001
1.109599999999894e+000	6.633006e-001
1.109699999999894e+000	6.632093e-001
1.109799999999894e+000	6.631181e-001
1.109899999999894e+000	6.630268e-001
1.109999999999894e+000	6.629356e-001
1.110099999999894e+000	6.628444e-001
1.110199999999894e+000	6.627532e-001
1.110299999999894e+000	6.626621e-001
1.110399999999894e+000	6.625709e-001
1.110499999999894e+000	6.624798e-001
1.110599999999894e+000	6.623887e-001
1.110699999999894e+000	6.622975e-001
1.110799999999894e+000	6.622065e-001
1.110899999999894e+000	6.621154e-001
1.110999999999894e+000	6.620243e-001
1.111099999999894e+000	6.619333e-001
1.111199999999894e+000	6.618422e-001
1.111299999999894e+000	6.617512e-001
1.111399999999894e+000	6.616603e-001
1.111499999999894e+000	6.615692e-001
1.111599999999894e+000	6.614783e-001
1.111699999999894e+000	6.613873e-001
1.111799999999894e+000	6.612964e-001
1.111899999999894e+000	6.612055e-001
1.111999999999894e+000	6.611146e-001
1.112099999999894e+000	6.610237e-001
1.112199999999894e+000	6.609328e-001
1.112299999999894e+000	6.608419e-001
1.112399999999894e+000	6.607511e-001
1.112499999999894e+000	6.606603e-001
1.112599999999894e+000	6.605695e-001
1.112699999999894e+000	6.604787e-001
1.112799999999894e+000	6.603879e-001
1.112899999999894e+000	6.602972e-001
1.112999999999894e+000	6.602064e-001
1.113099999999894e+000	6.601157e-001
1.113199999999894e+000	6.600249e-001
1.113299999999894e+000	6.599342e-001
1.113399999999894e+000	6.598436e-001
1.113499999999894e+000	6.597529e-001
1.113599999999894e+000	6.596622e-001
1.113699999999894e+000	6.595716e-001
1.113799999999894e+000	6.594810e-001
1.113899999999894e+000	6.593904e-001
1.113999999999894e+000	6.592998e-001
1.114099999999894e+000	6.592092e-001
1.114199999999894e+000	6.591187e-001
1.114299999999894e+000	6.590281e-001
1.114399999999894e+000	6.589376e-001
1.114499999999894e+000	6.588471e-001
1.114599999999894e+000	6.587566e-001
1.114699999999894e+000	6.586661e-001
1.114799999999894e+000	6.585757e-001
1.114899999999894e+000	6.584852e-001
1.114999999999894e+000	6.583948e-001
1.115099999999894e+000	6.583043e-001
1.115199999999894e+000	6.582140e-001
1.115299999999894e+000	6.581236e-001
1.115399999999894e+000	6.580332e-001
1.115499999999894e+000	6.579429e-001
1.115599999999894e+000	6.578525e-001
1.115699999999894e+000	6.577622e-001
1.115799999999894e+000	6.576719e-001
1.115899999999894e+000	6.575816e-001
1.115999999999894e+000	6.574914e-001
1.116099999999894e+000	6.574011e-001
1.116199999999894e+000	6.573109e-001
1.116299999999894e+000	6.572207e-001
1.116399999999894e+000	6.571305e-001
1.116499999999894e+000	6.570403e-001
1.116599999999894e+000	6.569501e-001
1.116699999999893e+000	6.568600e-001
1.116799999999893e+000	6.567698e-001
1.116899999999893e+000	6.566797e-001
1.116999999999893e+000	6.565896e-001
1.117099999999893e+000	6.564995e-001
1.117199999999893e+000	6.564094e-001
1.117299999999893e+000	6.563194e-001
1.117399999999893e+000	6.562294e-001
1.117499999999893e+000	6.561394e-001
1.117599999999893e+000	6.560494e-001
1.117699999999893e+000	6.559594e-001
1.117799999999893e+000	6.558694e-001
1.117899999999893e+000	6.557794e-001
1.117999999999893e+000	6.556895e-001
1.118099999999893e+000	6.555996e-001
1.118199999999893e+000	6.555097e-001
1.118299999999893e+000	6.554198e-001
1.118399999999893e+000	6.553299e-001
1.118499999999893e+000	6.552401e-001
1.118599999999893e+000	6.551502e-001
1.118699999999893e+000	6.550604e-001
1.118799999999893e+000	6.549706e-001
1.118899999999893e+000	6.548808e-001
1.118999999999893e+000	6.547911e-001
1.119099999999893e+000	6.547013e-001
1.119199999999893e+000	6.546116e-001
1.119299999999893e+000	6.545218e-001
1.119399999999893e+000	6.544321e-001
1.119499999999893e+000	6.543425e-001
1.119599999999893e+000	6.542528e-001
1.119699999999893e+000	6.541631e-001
1.119799999999893e+000	6.540735e-001
1.119899999999893e+000	6.539839e-001
1.119999999999893e+000	6.538943e-001
1.120099999999893e+000	6.538047e-001
1.120199999999893e+000	6.537151e-001
1.120299999999893e+000	6.536256e-001
1.120399999999893e+000	6.535361e-001
1.120499999999893e+000	6.534466e-001
1.120599999999893e+000	6.533570e-001
1.120699999999893e+000	6.532676e-001
1.120799999999893e+000	6.531781e-001
1.120899999999893e+000	6.530887e-001
1.120999999999893e+000	6.529992e-001
1.121099999999893e+000	6.529098e-001
1.121199999999893e+000	6.528204e-001
1.121299999999893e+000	6.527311e-001
1.121399999999893e+000	6.526417e-001
1.121499999999893e+000	6.525524e-001
1.121599999999893e+000	6.524630e-001
1.121699999999893e+000	6.523737e-001
1.121799999999893e+000	6.522844e-001
1.121899999999893e+000	6.521952e-001
1.121999999999893e+000	6.521059e-001
1.122099999999893e+000	6.520166e-001
1.122199999999893e+000	6.519274e-001
1.122299999999893e+000	6.518382e-001
1.122399999999893e+000	6.517491e-001
1.122499999999893e+000	6.516599e-001
1.122599999999893e+000	6.515707e-001
1.122699999999893e+000	6.514816e-001
1.122799999999893e+000	6.513925e-001
1.122899999999893e+000	6.513034e-001
1.122999999999893e+000	6.512143e-001
1.123099999999893e+000	6.511253e-001
1.123199999999893e+000	6.510362e-001
1.123299999999893e+000	6.509472e-001
1.123399999999893e+000	6.508582e-001
1.123499999999893e+000	6.507692e-001
1.123599999999893e+000	6.506802e-001
1.123699999999893e+000	6.505912e-001
1.123799999999893e+000	6.505023e-001
1.123899999999893e+000	6.504133e-001
1.123999999999893e+000	6.503245e-001
1.124099999999893e+000	6.502356e-001
1.124199999999893e+000	6.501467e-001
1.124299999999893e+000	6.500579e-001
1.124399999999893e+000	6.499690e-001
1.124499999999893e+000	6.498802e-001
1.124599999999893e+000	6.497914e-001
1.124699999999893e+000	6.497026e-001
1.124799999999893e+000	6.496139e-001
1.124899999999893e+000	6.495251e-001
1.124999999999893e+000	6.494364e-001
1.125099999999893e+000	6.493477e-001
1.125199999999893e+000	6.492590e-001
1.125299999999893e+000	6.491703e-001
1.125399999999893e+000	6.490816e-001
1.125499999999893e+000	6.489930e-001
1.125599999999893e+000	6.489044e-001
1.125699999999893e+000	6.488158e-001
1.125799999999892e+000	6.487272e-001
1.125899999999892e+000	6.486387e-001
1.125999999999892e+000	6.485501e-001
1.126099999999892e+000	6.484616e-001
1.126199999999892e+000	6.483731e-001
1.126299999999892e+000	6.482846e-001
1.126399999999892e+000	6.481961e-001
1.126499999999892e+000	6.481076e-001
1.126599999999892e+000	6.480192e-001
1.126699999999892e+000	6.479308e-001
1.126799999999892e+000	6.478424e-001
1.126899999999892e+000	6.477540e-001
1.126999999999892e+000	6.476656e-001
1.127099999999892e+000	6.475773e-001
1.127199999999892e+000	6.474890e-001
1.127299999999892e+000	6.474007e-001
1.127399999999892e+000	6.473123e-001
1.127499999999892e+000	6.472241e-001
1.127599999999892e+000	6.471359e-001
1.127699999999892e+000	6.470476e-001
1.127799999999892e+000	6.469594e-001
1.127899999999892e+000	6.468712e-001
1.127999999999892e+000	6.467830e-001
1.128099999999892e+000	6.466948e-001
1.128199999999892e+000	6.466067e-001
1.128299999999892e+000	6.465186e-001
1.128399999999892e+000	6.464305e-001
1.128499999999892e+000	6.463424e-001
1.128599999999892e+000	6.462543e-001
1.128699999999892e+000	6.461663e-001
1.128799999999892e+000	6.460782e-001
1.128899999999892e+000	6.459902e-001
1.128999999999892e+000	6.459022e-001
1.129099999999892e+000	6.458142e-001
1.129199999999892e+000	6.457263e-001
1.129299999999892e+000	6.456383e-001
1.129399999999892e+000	6.455504e-001
1.129499999999892e+000	6.454625e-001
1.129599999999892e+000	6.453747e-001
1.129699999999892e+000	6.452868e-001
1.129799999999892e+000	6.451989e-001
1.129899999999892e+000	6.451111e-001
1.129999999999892e+000	6.450233e-001
1.130099999999892e+000	6.449355e-001
1.130199999999892e+000	6.448478e-001
1.130299999999892e+000	6.447600e-001
1.130399999999892e+000	6.446723e-001
1.130499999999892e+000	6.445845e-001
1.130599999999892e+000	6.444969e-001
1.130699999999892e+000	6.444092e-001
1.130799999999892e+000	6.443215e-001
1.130899999999892e+000	6.442339e-001
1.130999999999892e+000	6.441463e-001
1.131099999999892e+000	6.440586e-001
1.131199999999892e+000	6.439711e-001
1.131299999999892e+000	6.438835e-001
1.131399999999892e+000	6.437960e-001
1.131499999999892e+000	6.437085e-001
1.131599999999892e+000	6.436210e-001
1.131699999999892e+000	6.435335e-001
1.131799999999892e+000	6.434460e-001
1.131899999999892e+000	6.433585e-001
1.131999999999892e+000	6.432711e-001
1.132099999999892e+000	6.431837e-001
1.132199999999892e+000	6.430963e-001
1.132299999999892e+000	6.430089e-001
1.132399999999892e+000	6.429216e-001
1.132499999999892e+000	6.428342e-001
1.132599999999892e+000	6.427469e-001
1.132699999999892e+000	6.426597e-001
1.132799999999892e+000	6.425724e-001
1.132899999999892e+000	6.424851e-001
1.132999999999892e+000	6.423979e-001
1.133099999999892e+000	6.423107e-001
1.133199999999892e+000	6.422235e-001
1.133299999999892e+000	6.421363e-001
1.133399999999892e+000	6.420491e-001
1.133499999999892e+000	6.419620e-001
1.133599999999892e+000	6.418749e-001
1.133699999999892e+000	6.417878e-001
1.133799999999892e+000	6.417007e-001
1.133899999999892e+000	6.416137e-001
1.133999999999892e+000	6.415266e-001
1.134099999999892e+000	6.414396e-001
1.134199999999892e+000	6.413526e-001
1.134299999999892e+000	6.412656e-001
1.134399999999892e+000	6.411787e-001
1.134499999999892e+000	6.410917e-001
1.134599999999892e+000	6.410048e-001
1.134699999999892e+000	6.409179e-001
1.134799999999892e+000	6.408310e-001
1.134899999999891e+000	6.407441e-001
1.134999999999891e+000	6.406573e-001
1.135099999999891e+000	6.405705e-001
1.135199999999891e+000	6.404837e-001
1.135299999999891e+000	6.403969e-001
1.135399999999891e+000	6.403101e-001
1.135499999999891e+000	6.402234e-001
1.135599999999891e+000	6.401367e-001
1.135699999999891e+000	6.400499e-001
1.135799999999891e+000	6.399633e-001
1.135899999999891e+000	6.398766e-001
1.135999999999891e+000	6.397899e-001
1.136099999999891e+000	6.397033e-001
1.136199999999891e+000	6.396167e-001
1.136299999999891e+000	6.395301e-001
1.136399999999891e+000	6.394436e-001
1.136499999999891e+000	6.393570e-001
1.136599999999891e+000	6.392705e-001
1.136699999999891e+000	6.391840e-001
1.136799999999891e+000	6.390975e-001
1.136899999999891e+000	6.390110e-001
1.136999999999891e+000	6.389246e-001
1.137099999999891e+000	6.388382e-001
1.137199999999891e+000	6.387517e-001
1.137299999999891e+000	6.386654e-001
1.137399999999891e+000	6.385790e-001
1.137499999999891e+000	6.384926e-001
1.137599999999891e+000	6.384063e-001
1.137699999999891e+000	6.383200e-001
1.137799999999891e+000	6.382338e-001
1.137899999999891e+000	6.381475e-001
1.137999999999891e+000	6.380612e-001
1.138099999999891e+000	6.379750e-001
1.138199999999891e+000	6.378888e-001
1.138299999999891e+000	6.378027e-001
1.138399999999891e+000	6.377165e-001
1.138499999999891e+000	6.376303e-001
1.138599999999891e+000	6.375442e-001
1.138699999999891e+000	6.374581e-001
1.138799999999891e+000	6.373720e-001
1.138899999999891e+000	6.372860e-001
1.138999999999891e+000	6.371999e-001
1.139099999999891e+000	6.371139e-001
1.139199999999891e+000	6.370279e-001
1.139299999999891e+000	6.369420e-001
1.139399999999891e+000	6.368560e-001
1.139499999999891e+000	6.367701e-001
1.139599999999891e+000	6.366841e-001
1.139699999999891e+000	6.365982e-001
1.139799999999891e+000	6.365123e-001
1.139899999999891e+000	6.364265e-001
1.139999999999891e+000	6.363407e-001
1.140099999999891e+000	6.362548e-001
1.140199999999891e+000	6.361691e-001
1.140299999999891e+000	6.360833e-001
1.140399999999891e+000	6.359975e-001
1.140499999999891e+000	6.359118e-001
1.140599999999891e+000	6.358261e-001
1.140699999999891e+000	6.357404e-001
1.140799999999891e+000	6.356547e-001
1.140899999999891e+000	6.355691e-001
1.140999999999891e+000	6.354834e-001
1.141099999999891e+000	6.353979e-001
1.141199999999891e+000	6.353123e-001
1.141299999999891e+000	6.352267e-001
1.141399999999891e+000	6.351412e-001
1.141499999999891e+000	6.350557e-001
1.141599999999891e+000	6.349701e-001
1.141699999999891e+000	6.348847e-001
1.141799999999891e+000	6.347992e-001
1.141899999999891e+000	6.347138e-001
1.141999999999891e+000	6.346284e-001
1.142099999999891e+000	6.345429e-001
1.142199999999891e+000	6.344576e-001
1.142299999999891e+000	6.343722e-001
1.142399999999891e+000	6.342869e-001
1.142499999999891e+000	6.342016e-001
1.142599999999891e+000	6.341163e-001
1.142699999999891e+000	6.340310e-001
1.142799999999891e+000	6.339458e-001
1.142899999999891e+000	6.338605e-001
1.142999999999891e+000	6.337754e-001
1.143099999999891e+000	6.336902e-001
1.143199999999891e+000	6.336050e-001
1.143299999999891e+000	6.335198e-001
1.143399999999891e+000	6.334347e-001
1.143499999999891e+000	6.333496e-001
1.143599999999891e+000	6.332645e-001
1.143699999999891e+000	6.331795e-001
1.143799999999891e+000	6.330944e-001
1.143899999999890e+000	6.330094e-001
1.143999999999890e+000	6.329244e-001
1.144099999999890e+000	6.328394e-001
1.144199999999890e+000	6.327545e-001
1.144299999999890e+000	6.326696e-001
1.144399999999890e+000	6.325847e-001
1.144499999999890e+000	6.324998e-001
1.144599999999890e+000	6.324149e-001
1.144699999999890e+000	6.323301e-001
1.144799999999890e+000	6.322452e-001
1.144899999999890e+000	6.321604e-001
1.144999999999890e+000	6.320757e-001
1.145099999999890e+000	6.319909e-001
1.145199999999890e+000	6.319062e-001
1.145299999999890e+000	6.318215e-001
1.145399999999890e+000	6.317368e-001
1.145499999999890e+000	6.316521e-001
1.145599999999890e+000	6.315674e-001
1.145699999999890e+000	6.314828e-001
1.145799999999890e+000	6.313982e-001
1.145899999999890e+000	6.313136e-001
1.145999999999890e+000	6.312290e-001
1.146099999999890e+000	6.311445e-001
1.146199999999890e+000	6.310600e-001
1.146299999999890e+000	6.309755e-001
1.146399999999890e+000	6.308910e-001
1.146499999999890e+000	6.308066e-001
1.146599999999890e+000	6.307221e-001
1.146699999999890e+000	6.306377e-001
1.146799999999890e+000	6.305533e-001
1.146899999999890e+000	6.304690e-001
1.146999999999890e+000	6.303846e-001
1.147099999999890e+000	6.303003e-001
1.147199999999890e+000	6.302160e-001
1.147299999999890e+000	6.301317e-001
1.147399999999890e+000	6.300474e-001
1.147499999999890e+000	6.299632e-001
1.147599999999890e+000	6.298790e-001
1.147699999999890e+000	6.297948e-001
1.147799999999890e+000	6.297106e-001
1.147899999999890e+000	6.296265e-001
1.147999999999890e+000	6.295424e-001
1.148099999999890e+000	6.294582e-001
1.148199999999890e+000	6.293741e-001
1.148299999999890e+000	6.292901e-001
1.148399999999890e+000	6.292061e-001
1.148499999999890e+000	6.291220e-001
